재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               총포괄손익,"370,327,000,000","391,410,000,000","92,185,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,"-235,000,000","-214,000,000","518,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,"44,868,000,000","-19,375,000,000","-19,028,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익,"29,568,000,000","95,000,000","-30,488,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  현금흐름위험회피파생상품평가손익,0,0,"101,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-15,065,000,000","19,684,000,000","-12,079,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"340,759,000,000","391,315,000,000","122,673,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"5,295,732,000,000","5,300,985,000,000","4,940,115,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"1,591,372,000,000","1,591,372,000,000","1,591,372,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               배당금,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치 인식 지정 금융부채 평가손익 - 신용위험 변동,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  법인세율변경효과,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,591,372,000,000","1,591,372,000,000","1,591,372,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"1,377,173,000,000","1,377,541,000,000","1,377,509,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               배당금,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상,"234,000,000","-368,000,000","32,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치 인식 지정 금융부채 평가손익 - 신용위험 변동,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  법인세율변경효과,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,377,407,000,000","1,377,173,000,000","1,377,541,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-121,608,000,000","-137,180,000,000","-127,934,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               배당금,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치 인식 지정 금융부채 평가손익 - 신용위험 변동,"187,000,000","1,845,000,000","-52,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"65,299,000,000","-23,643,000,000","-44,028,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  법인세율변경효과,0,"-1,810,000,000",0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-15,006,000,000","39,180,000,000","34,834,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-71,128,000,000","-121,608,000,000","-137,180,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"2,803,239,000,000","2,657,238,000,000","3,499,663,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               배당금,"-73,203,000,000",0,"-46,468,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치 인식 지정 금융부채 평가손익 - 신용위험 변동,0,0,"42,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  법인세율변경효과,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"277,593,000,000","146,001,000,000","-795,999,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"3,007,629,000,000","2,803,239,000,000","2,657,238,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"5,650,176,000,000","5,488,971,000,000","6,340,610,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               배당금,"-73,203,000,000",0,"-46,468,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상,"234,000,000","-368,000,000","32,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치 인식 지정 금융부채 평가손익 - 신용위험 변동,"187,000,000","1,845,000,000","-10,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"65,299,000,000","-23,643,000,000","-44,028,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  법인세율변경효과,0,"-1,810,000,000",0,
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-15,006,000,000","39,180,000,000","34,834,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"277,593,000,000","146,001,000,000","-795,999,000,000",
자본변동표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"5,905,280,000,000","5,650,176,000,000","5,488,971,000,000",
