corp_code,접수번호,법인구분,법인명,사업부문,성별,정규직 수,계약직수,합계,평균근속연수,1인평균 금여액
535676,20240318000386,K,테크윙,반도체검사장비,여,66,2,68,6년 8개월,"54,000,000"
155735,20240325000515,K,피제이전자,전체,남,172,-,172,5.4,"38,000,000"
155735,20240325000515,K,피제이전자,전체,여,70,-,70,6,"29,000,000"
1264872,20240314001183,K,이노뎁,-,남,184,21,205,2.94,"59,000,000"
1264872,20240314001183,K,이노뎁,-,여,45,2,47,2.86,"47,000,000"
692254,20240321001221,K,아이패밀리에스씨,사무직,남,24,3,27,6년 4개월,"88,000,000"
692254,20240321001221,K,아이패밀리에스씨,사무직,여,120,6,126,4년 6개월,"51,000,000"
111218,20240321002041,K,KD,건설,남,35,-,35,1.11,"21,919,000"
111218,20240321002041,K,KD,건설,여,8,-,8,2,"23,573,000"
111218,20240321002041,K,KD,전자부품,남,10,-,10,-,"24,972,000"
111218,20240321002041,K,KD,전자부품,여,63,-,63,-,"24,972,000"
339072,20240320001108,K,팬스타엔터프라이즈,본점,남,13,-,13,4.2,"42,893,280"
339072,20240320001108,K,팬스타엔터프라이즈,본점,여,2,-,2,1.2,"39,880,450"
339072,20240320001108,K,팬스타엔터프라이즈,서울지점,남,5,-,5,5.3,"53,566,253"
339072,20240320001108,K,팬스타엔터프라이즈,서울지점,여,1,-,1,0.9,"48,586,670"
339072,20240320001108,K,팬스타엔터프라이즈,창원지점,남,4,-,4,7.3,"48,581,835"
339072,20240320001108,K,팬스타엔터프라이즈,"김포지점
관리직",남,24,-,24,5.5,"45,880,140"
339072,20240320001108,K,팬스타엔터프라이즈,"김포지점
관리직",여,8,-,8,2,"27,530,711"
339072,20240320001108,K,팬스타엔터프라이즈,"김포지점
생산직",남,67,-,67,6,"24,333,070"
339072,20240320001108,K,팬스타엔터프라이즈,"김포지점
생산직",여,5,-,5,1.6,"24,611,829"
1293953,20240321001797,K,싸이버원,전사,남,191,19,210,3년3개월,"47,000,000"
1293953,20240321001797,K,싸이버원,전사,여,58,-,58,2년0개월,"39,000,000"
355089,20240318000351,K,토탈소프트,SW개발,남,73,-,73,9년,"56,000,000"
355089,20240318000351,K,토탈소프트,SW개발,여,35,2,37,7년,"44,000,000"
1387164,20240326000046,K,샤페론,사무,남,9,-,9,2년7개월,"129,000,000"
1387164,20240326000046,K,샤페론,사무,여,13,-,13,1년 6개월,"70,000,000"
1387164,20240326000046,K,샤페론,연구,남,20,-,20,2년4개월,"61,000,000"
1387164,20240326000046,K,샤페론,연구,여,6,-,6,2년1개월,"51,000,000"
132725,20240320000890,Y,성보화학,"작물보호제
 제조판매",남,147,5,152,11.7,"61,204,000"
132725,20240320000890,Y,성보화학,"작물보호제
 제조판매",여,42,2,44,7.8,"39,761,000"
426828,20240321001441,K,케이웨더,본사,남,76,-,76,4년 2월,"37,002,000"
426828,20240321001441,K,케이웨더,본사,여,15,-,15,3년 9월,"28,289,000"
138057,20240315000788,Y,써니전자,본사,남,24,-,24,9년 3개월,"56,360,000"
138057,20240315000788,Y,써니전자,본사,여,15,-,15,13년 10개월,"42,652,000"
1053540,20240320000866,K,퓨쳐켐,공통,남,50,14,64,4.71,"46,082,000"
1053540,20240320000866,K,퓨쳐켐,공통,여,20,7,27,3.43,"44,120,000"
136271,20240314001609,Y,신성이엔지,관리,남,104,2,106,6.1 년,"67,000,000"
136271,20240314001609,Y,신성이엔지,관리,여,36,1,37,4.2 년,"41,000,000"
136271,20240314001609,Y,신성이엔지,제조,남,287,3,290,4.1 년,"54,000,000"
136271,20240314001609,Y,신성이엔지,제조,여,23,0,23,2.9 년,"38,000,000"
136271,20240314001609,Y,신성이엔지,연구,남,63,1,64,3.7 년,"56,000,000"
136271,20240314001609,Y,신성이엔지,연구,여,11,0,11,5.0 년,"48,000,000"
764807,20240321000946,E,골프존데카,-,남,28,1,29,4.03,"62,467,000"
764807,20240321000946,E,골프존데카,-,여,4,0,4,7,"42,300,000"
1158632,20240321001834,N,진코스텍,화장품,남,54,18,72,1.7,"43,551,000"
1158632,20240321001834,N,진코스텍,화장품,여,43,78,121,2.1,"17,579,000"
1236532,20240313001665,K,와이즈버즈,연구직,남,9,-,9,1.3,"54,759,000"
1236532,20240313001665,K,와이즈버즈,연구직,여,6,-,6,2.9,"69,562,000"
1236532,20240313001665,K,와이즈버즈,영업직,남,19,-,19,2.4,"65,011,000"
1236532,20240313001665,K,와이즈버즈,영업직,여,46,-,46,2.4,"41,555,000"
1236532,20240313001665,K,와이즈버즈,관리직,남,8,2,10,1.7,"56,032,000"
1236532,20240313001665,K,와이즈버즈,관리직,여,25,2,27,3.0,"50,256,000"
450339,20240329001622,E,에스에프씨,필름사업부,남,37,-,37,6.19,"41,660,751"
450339,20240329001622,E,에스에프씨,필름사업부,여,9,-,9,5.67,"35,005,777"
450339,20240329001622,E,에스에프씨,기타,남,3,-,3,3.89,"56,112,428"
450339,20240329001622,E,에스에프씨,기타,여,3,-,3,3.14,"48,846,208"
181943,20240321001861,Y,에스제이엠홀딩스,홀딩스,남,6,-,6,7.15,"47,834,000"
1309421,20240319000281,K,제이엔비,관리부서,남,8,-,9,4.54,"45,599,000"
1309421,20240319000281,K,제이엔비,관리부서,여,6,-,6,5.99,"34,118,000"
1309421,20240319000281,K,제이엔비,연구부서,남,4,-,4,9.76,"58,987,000"
1309421,20240319000281,K,제이엔비,연구부서,여,-,-,-,-,-
1309421,20240319000281,K,제이엔비,장비제조사업부,남,14,-,14,2.76,"43,464,000"
1309421,20240319000281,K,제이엔비,"장비제조
사업부",여,-,-,-,-,-
1309421,20240319000281,K,제이엔비,"가공
사업부",남,23,-,23,1.80,"45,127,000"
1309421,20240319000281,K,제이엔비,"가공
사업부",여,-,-,-,-,-
114154,20240318000799,Y,덕양산업,자동차부품,남,726,123,852,16.8,"82,000,000"
114154,20240318000799,Y,덕양산업,자동차부품,여,12,8,20,5.3,"52,000,000"
1584183,20240321002038,K,퀄리타스반도체,전사,남,118,1,119,2.3,"86,374,000"
1584183,20240321002038,K,퀄리타스반도체,전사,여,41,1,42,1.6,"58,630,000"
365934,20240321001323,K,코세스,코세스,남,194,-,194,6.96,"36,096,117"
365934,20240321001323,K,코세스,코세스,여,11,-,11,5.22,"57,220,553"
120216,20240430000217,E,KB손해보험,금융업,남,"1,450",42,"1,492",16.1,"105,000,000"
120216,20240430000217,E,KB손해보험,금융업,여,"1,470",76,"1,546",13.3,"65,000,000"
352000,20240401003328,E,하우리,본사,남,41,-,41,13년3개월,"65,484,000"
352000,20240401003328,E,하우리,본사,여,12,-,13,15년1개월,"53,284,000"
1416572,20240320000750,K,세림B&G,전사,남,70,-,70,4.7,"54,000,000"
1416572,20240320000750,K,세림B&G,전사,여,19,-,19,3.4,"37,000,000"
1696275,20240315000004,K,하나26호스팩,-,남,1,-,1,1년 3개월,-
1251595,20240430001224,K,압타바이오,연구/관리,남,17,-,17,2년 9개월,"72,960,000"
1251595,20240430001224,K,압타바이오,연구/관리,여,13,-,13,3년 5개월,"61,758,000"
1263527,20240321000508,K,카이노스메드,관리/연구,남,10,-,10,3년 7개월,"69,000,000"
1263527,20240321000508,K,카이노스메드,관리/연구,여,9,-,9,2년 7개월,"84,000,000"
309460,20240322000007,K,HB인베스트먼트,사무직,남,6,-,6,7년9개월,"157,000,000"
309460,20240322000007,K,HB인베스트먼트,사무직,여,7,1,8,2년5개월,"197,000,000"
296324,20240318000885,K,큐로홀딩스,엔터테인먼트사업,남,6,-,6,4.78,"47,903,000"
296324,20240318000885,K,큐로홀딩스,엔터테인먼트사업,여,4,-,4,5.17,"29,615,000"
296324,20240318000885,K,큐로홀딩스,커피유통사업,남,20,-,20,4.92,"42,037,000"
296324,20240318000885,K,큐로홀딩스,커피유통사업,여,21,-,21,3.41,"27,801,000"
1135941,20240320001697,K,원익IPS,전사 사업부,남,"1,369",30,"1,399",6.4,"73,127,000"
1135941,20240320001697,K,원익IPS,전사 사업부,여,186,21,207,4.4,"52,065,000"
1222867,20240315000851,K,제테마,사무,남,13,2,15,2.53년,"5,000,000"
1222867,20240315000851,K,제테마,사무,여,29,3,32,2.45년,"5,000,000"
1222867,20240315000851,K,제테마,생산,남,79,1,80,2.46년,"4,000,000"
1222867,20240315000851,K,제테마,생산,여,53,3,56,1.94년,"3,000,000"
1222867,20240315000851,K,제테마,영업,남,16,0,16,2.77년,"5,000,000"
1222867,20240315000851,K,제테마,영업,여,6,1,7,1.52년,"3,000,000"
1222867,20240315000851,K,제테마,연구,남,13,0,13,3.05년,"6,000,000"
1222867,20240315000851,K,제테마,연구,여,13,0,13,2.28년,"4,000,000"
1676642,20240322000345,K,사피엔반도체,전사,남,30,1,31,82,"82,000,000"
1676642,20240322000345,K,사피엔반도체,전사,여,9,1,11,43,"43,000,000"
1515864,20240320000830,K,넥스트칩,전체,남,133,-,133,2.9,"62,000,000"
1515864,20240320000830,K,넥스트칩,전체,여,36,-,36,3.0,"56,000,000"
1524118,20240314000850,K,나노팀,열관리,남,87,-,87,2년3개월,"43,241,000"
1524118,20240314000850,K,나노팀,열관리,여,20,-,20,2년5개월,"30,991,000"
305570,20240321001703,K,서울리거,헬스케어,남,-,-,-,-,-
305570,20240321001703,K,서울리거,헬스케어,여,-,-,-,-,-
305570,20240321001703,K,서울리거,해외MSO,남,-,-,-,-,-
305570,20240321001703,K,서울리거,해외MSO,여,1,-,1,4년4개월,"62,304,000"
305570,20240321001703,K,서울리거,공통,남,4,-,4,1년2개월,"73,737,000"
305570,20240321001703,K,서울리거,공통,여,3,-,4,2년2개월,"21,384,000"
305570,20240321001703,K,서울리거,성별합계,남,-,-,-,-,-
305570,20240321001703,K,서울리거,성별합계,여,-,-,-,-,-
195229,20240320000962,Y,휠라홀딩스,관리사무,남,23,-,23,1.9,"84,000,000"
195229,20240320000962,Y,휠라홀딩스,관리사무,여,18,-,18,3.3,"85,000,000"
195229,20240320000962,Y,휠라홀딩스,상품기획,남,10,-,10,7.2,"113,000,000"
195229,20240320000962,Y,휠라홀딩스,상품기획,여,3,-,3,6.8,"78,000,000"
195229,20240320000962,Y,휠라홀딩스,기타,남,-,4,4,6.8,"95,000,000"
195229,20240320000962,Y,휠라홀딩스,기타,여,-,1,1,10.2,"48,000,000"
164876,20240321001123,E,케이비증권,Retail,남,635,146,781,17.2,"149,000,000"
164876,20240321001123,E,케이비증권,Retail,여,697,128,825,18.2,"118,000,000"
164876,20240321001123,E,케이비증권,본사관리,남,332,147,479,12.0,"119,000,000"
164876,20240321001123,E,케이비증권,본사관리,여,292,118,410,14.0,"87,000,000"
164876,20240321001123,E,케이비증권,본사영업,남,108,304,412,8.5,"213,000,000"
164876,20240321001123,E,케이비증권,본사영업,여,53,50,103,9.3,"131,000,000"
364740,20240313000880,K,머큐리,관리부문,남,21,1,22,14.06,"73,000,000"
364740,20240313000880,K,머큐리,관리부문,여,4,1,5,7.91,"33,000,000"
364740,20240313000880,K,머큐리,영업부문등,남,115,2,117,17.05,"83,000,000"
364740,20240313000880,K,머큐리,영업부문등,여,8,4,12,4.55,"47,000,000"
364740,20240313000880,K,머큐리,생산직,남,35,11,46,17.02,"55,000,000"
618401,20240627000686,E,크루셜텍,관리/개발,남,24,-,24,6.0,"76,932,446"
618401,20240627000686,E,크루셜텍,관리/개발,여,5,-,5,7.0,"38,510,949"
118026,20240320001973,Y,동원산업,사업부문,남,500,10,510,4.35,-
118026,20240320001973,Y,동원산업,사업부문,여,97,2,99,7.31,-
118026,20240320001973,Y,동원산업,지주부문,남,119,6,125,4.69,-
118026,20240320001973,Y,동원산업,지주부문,여,56,2,58,4.15,-
118026,20240320001973,Y,동원산업,성별 합계,남,619,16,635,4.42,"105,000,000"
118026,20240320001973,Y,동원산업,성별 합계,여,153,4,157,6.14,"47,000,000"
259590,20240320001486,K,바른손이앤에이,경영지원,남,4,-,4,7년 3개월,"69,853,002"
259590,20240320001486,K,바른손이앤에이,경영지원,여,8,-,8,2년 4개월,"36,907,466"
259590,20240320001486,K,바른손이앤에이,콘텐츠사업,남,4,-,4,1년 6개월,"63,117,709"
259590,20240320001486,K,바른손이앤에이,콘텐츠사업,여,14,-,14,1년 9개월,"56,610,156"
259590,20240320001486,K,바른손이앤에이,기획제작사업,여,4,-,4,2년 8개월,"42,382,998"
1336373,20240320001688,K,메드팩토,관리,남,11,0,11,2.0,"73,000,000"
1336373,20240320001688,K,메드팩토,관리,여,9,0,9,2.7,"48,000,000"
1336373,20240320001688,K,메드팩토,연구,남,21,0,21,3.1,"65,000,000"
1336373,20240320001688,K,메드팩토,연구,여,22,0,22,2.5,"49,000,000"
148531,20240718000409,K,제이스코홀딩스,관리/생산,남,46,-,46,3.7,"44,716,000"
148531,20240718000409,K,제이스코홀딩스,관리,여,7,-,7,2,"36,533,000"
122472,20240320001979,Y,백광산업,-,남,194,4,198,9.2,"87,000,000"
122472,20240320001979,Y,백광산업,-,여,19,2,21,11.7,"62,000,000"
1015160,20240313000672,K,와이팜,사무직,남,6,-,6,5년7개월,"155,000,000"
1015160,20240313000672,K,와이팜,사무직,여,9,-,9,6년9개월,"162,000,000"
1015160,20240313000672,K,와이팜,연구직,남,18,-,18,6년7개월,"191,000,000"
1015160,20240313000672,K,와이팜,연구직,여,5,-,5,6년7개월,"51,000,000"
428251,20240318000213,Y,현대백화점,백화점,남,"1,265",-,"1,265",12.6,"102,000,000"
428251,20240318000213,Y,현대백화점,백화점,여,"1,904",-,"1,904",5.6,"48,000,000"
412597,20240315000790,Y,현대홈쇼핑,방송부문,남,233,-,233,10.54,"83,000,000"
412597,20240315000790,Y,현대홈쇼핑,방송부문,여,220,-,220,6.11,"56,000,000"
412597,20240315000790,Y,현대홈쇼핑,비방송부문,남,251,2,253,8.82,"78,000,000"
412597,20240315000790,Y,현대홈쇼핑,비방송부문,여,340,28,368,5.01,"48,000,000"
173999,20240424000461,K,유성티엔에스,전체,남,115,16,131,10.2,"55,000,000"
173999,20240424000461,K,유성티엔에스,전체,여,24,4,28,4.6,"44,000,000"
519252,20240321001835,K,THE E&M,더이앤엠,남,63,-,63,3년 04개월,"56,000,000"
519252,20240321001835,K,THE E&M,더이앤엠,여,31,-,31,2년 10개월,"37,000,000"
1540815,20240321001702,K,스튜디오삼익,경영지원,남,2,-,2,1년 11개월,"68,769,000"
1540815,20240321001702,K,스튜디오삼익,경영지원,여,5,-,5,2년,"34,110,000"
1540815,20240321001702,K,스튜디오삼익,영업기획,남,11,-,11,3년 8개월,"40,656,000"
1540815,20240321001702,K,스튜디오삼익,영업기획,여,37,-,37,2년 3개월,"34,187,000"
403632,20240313001154,Y,현대퓨처넷,관리/영업,남,35,-,35,84개월,"91,000,000"
403632,20240313001154,Y,현대퓨처넷,관리/영업,여,14,5,19,30개월,"47,000,000"
1796858,20240306000528,K,신영스팩10호,-,남,-,-,-,-,-
1161432,20240729000269,K,레이저옵텍,의료기기,남,59,-,59,3년 7개월,"49,000,000"
1161432,20240729000269,K,레이저옵텍,의료기기,여,16,-,16,2년 11개월,"51,000,000"
664048,20240320001423,K,우리넷,전사,남,161,2,163,8.2,"70,695,000"
664048,20240320001423,K,우리넷,전사,여,17,3,20,3.3,"47,594,000"
425254,20240321001203,N,나우코스,화장품,남,73,18,91,3년 2개월,"48,676,000"
425254,20240321001203,N,나우코스,화장품,여,98,1,100,4년 2개월,"37,744,000"
306870,20240321001760,K,손오공,전체,남,55,-,55,7년 1개월,"46,732,000"
306870,20240321001760,K,손오공,전체,여,25,-,25,8년 3개월,"41,746,000"
1792791,20240315000153,K,IBKS제24호스팩,SPAC,남,1,-,1,3개월,-
1792791,20240315000153,K,IBKS제24호스팩,SPAC,여,-,-,-,-,-
1205709,20240321001432,Y,HD현대,HD현대,남,42,1,43,2.4,"157,520,000"
1205709,20240321001432,Y,HD현대,HD현대,여,11,-,11,2.0,"92,094,000"
104573,20240321001819,K,국일제지,제지,남,149,17,166,14.20,"58,701,000"
104573,20240321001819,K,국일제지,제지,여,9,-,9,6.00,"48,178,000"
1029394,20240321001351,K,에코마케팅,전사,남,69,-,69,2년 9개월,"49,945,000"
1029394,20240321001351,K,에코마케팅,전사,여,222,-,222,2년 4개월,"41,689,000"
398701,20240328001260,Y,엘앤에프,전지재료,남,"1,636",-,"1,636",3년 4개월,"77,278,000"
398701,20240328001260,Y,엘앤에프,전지재료,여,146,-,146,3년 7개월,"85,416,000"
862312,20240320001422,K,포스뱅크,전체,남,89,-,89,4년3개월,"62,000,000"
862312,20240320001422,K,포스뱅크,전체,여,20,-,20,4년2개월,"50,000,000"
667373,20240320000419,K,현대힘스,선박구성품,남,94,13,107,6년11개월,"56,000,000"
667373,20240320000419,K,현대힘스,선박구성품,여,6,5,11,3년5개월,"36,000,000"
615723,20240321001711,K,아이윈플러스,NeoPAC,남,37,-,37,77,"46,512,000"
615723,20240321001711,K,아이윈플러스,NeoPAC,여,30,-,30,55,"31,056,000"
615723,20240321001711,K,아이윈플러스,신규사업,남,3,-,3,30,"34,942,000"
615723,20240321001711,K,아이윈플러스,신규사업,여,1,-,1,22,"31,892,000"
430089,20240315000534,E,삼보오토,자동차부품,남,202,-,202,6년,"45,000,000"
430089,20240315000534,E,삼보오토,자동차부품,여,51,-,51,2년,"37,000,000"
260958,20240327001229,K,케이티알파,전사,남,295,30,325,8.36,"86,000,000"
260958,20240327001229,K,케이티알파,전사,여,214,100,314,6.59,"53,000,000"
1030503,20240315000060,K,우진엔텍,사무,남,16,7,23,3.6,"5,009,000"
1030503,20240315000060,K,우진엔텍,사무,여,3,0,3,2.0,"3,984,000"
1030503,20240315000060,K,우진엔텍,기술,남,269,21,290,5.1,"5,443,000"
1030503,20240315000060,K,우진엔텍,기술,여,10,0,10,5.6,"3,696,000"
1792825,20240320001961,K,대신밸런스제17호스팩,-,남,1,-,1,5개월,-
1792825,20240320001961,K,대신밸런스제17호스팩,-,여,-,-,-,-,-
133991,20240313001227,Y,세아특수강,-,남,319,6,325,13.8,"82,000,000"
133991,20240313001227,Y,세아특수강,-,여,22,-,22,4.1,"45,000,000"
140779,20240313001248,Y,영보화학,-,남,229,-,229,19년 1개월 9일,"70,972,000"
140779,20240313001248,Y,영보화학,-,여,8,-,8,13년 8개월 23일,"53,971,000"
1534522,20240318000598,E,삼성머스트기업인수목적5호,-,남,-,-,-,-,-
1534522,20240318000598,E,삼성머스트기업인수목적5호,-,여,1,-,1,34개월,-
1475609,20230608000504,Y,디앤디플랫폼리츠,-,남,-,-,-,-,-
1475609,20231206000462,Y,디앤디플랫폼리츠,-,남,-,-,-,-,-
1099667,20240328001882,K,에스디생명공학,-,남,40,-,40,3년0개월,"90,585,000"
1099667,20240328001882,K,에스디생명공학,-,여,32,-,32,2년6개월,"71,314,000"
353610,20240320000014,K,이니텍,-,남,120,10,130,6.2,"64,000,000"
353610,20240320000014,K,이니텍,-,여,44,3,47,6.2,"50,000,000"
108065,20240328001105,E,에코바이브,관리직,남,2,-,2,13년 3개월,"55,199,980"
108065,20240328001105,E,에코바이브,관리직,여,2,-,2,4년,"41,641,710"
521433,20240320000690,N,엔지브이아이,-,남,10,-,10,13년8개월,"42,000,000"
521433,20240320000690,N,엔지브이아이,-,여,-,-,-,-,-
1093007,20240319000759,Y,LS에코에너지,지원부문,남,5,-,5,11.7,"69,000,000"
1093007,20240319000759,Y,LS에코에너지,지원부문,여,1,1,2,6.6,"21,000,000"
1047707,20240318000896,K,바이오로그디바이스,카메라모듈 부품,남,26,-,26,2년3개월,"64,859,000"
