corp_code,접수번호,법인구분,법인명,성명,성별,출생년월,직위,담당업무,재직기간,출생연도,age,age_group
01267602,20240314001085,,제이시스메디칼,김명훈,남,1970년 10월,부사장,"글로벌사업 
개발 총괄",2023년 03월~,1970.0,55,50
01267602,20240314001085,,제이시스메디칼,정옥분,여,1978년 06월,이사,"마케팅본부 
본부장",2023년 01월~,1978.0,47,40
01267602,20240314001085,,제이시스메디칼,김태환,남,1979년 09월,상무,"경영지원
총괄",2021년 03월~,1979.0,46,40
01267602,20240314001085,,제이시스메디칼,김민영,남,1978년 05월,상무,"제품개발
총괄",2021년 03월~,1978.0,47,40
01267602,20240314001085,,제이시스메디칼,최세운,남,1975년 02월,사외이사,"감사위원회
위원",2021년 03월~,1975.0,50,50
01267602,20240314001085,,제이시스메디칼,이지형,남,1984년 01월,사외이사,감사위원회 위원,2023년 03월~,1984.0,41,40
01267602,20240314001085,,제이시스메디칼,장성욱,남,1977년 01월,사외이사,감사위원회 위원,2023년 03월~,1977.0,48,40
01267602,20240314001085,,제이시스메디칼,이명훈,남,1972년 04월,이사,"신사업
총괄",2021년 03월~,1972.0,53,50
01267602,20240314001085,,제이시스메디칼,우혁명,남,1981년 01월,부사장,"영업 및
마케팅 총괄",2022년 11월~,1981.0,44,40
00391197,20240320001307,,하이퍼코퍼레이션,오태석,남,1970년 06월,대표이사,경영총괄,0년 10개월,1970.0,55,50
00391197,20240320001307,,하이퍼코퍼레이션,김상우,남,1972년 08월,부회장,"경영전략
대외커뮤니케이션",2년 10개월,1972.0,53,50
00391197,20240320001307,,하이퍼코퍼레이션,이명우,남,1982년 06월,이사,사내이사,2년 9개월,1982.0,43,40
00391197,20240320001307,,하이퍼코퍼레이션,박세훈,남,1972년 10월,이사,사외이사,2년 9개월,1972.0,53,50
00391197,20240320001307,,하이퍼코퍼레이션,문귀연,남,1967년 03월,감사,감사,2년 9개월,1967.0,58,50
00391197,20240320001307,,하이퍼코퍼레이션,임재홍,남,1968년 01월,상무,신약사업,3년 0개월,1968.0,57,50
01325979,20240306000569,,세아제강,이휘령,남,1962년 04월,대표이사 부회장,경영 총괄,29.93년,1962.0,63,60
01325979,20240306000569,,세아제강,백규한,남,1968년 06월,상무이사,포항공장 생산담당,-,1968.0,57,50
01325979,20240306000569,,세아제강,이상호,남,1963년 12월,상무이사,"SP사업본부장
겸 창원공장장",-,1963.0,62,60
01325979,20240306000569,,세아제강,조희현,남,1966년 08월,이사,R&D 센터장,-,1966.0,59,50
01325979,20240306000569,,세아제강,최영준,남,1966년 08월,이사,관리담당,-,1966.0,59,50
01325979,20240306000569,,세아제강,조현용,남,1966년 08월,이사,구매담당,-,1966.0,59,50
01325979,20240306000569,,세아제강,홍정덕,남,1966년 02월,이사보,군산공장장,-,1966.0,59,50
01325979,20240306000569,,세아제강,류청,남,1968년 07월,이사보,순천공장장,-,1968.0,57,50
01325979,20240306000569,,세아제강,이권한,남,1969년 09월,이사보,SP영업담당,-,1969.0,56,50
01325979,20240306000569,,세아제강,김주봉,남,1967년 10월,이사보,포항공장 관리담당,-,1967.0,58,50
01325979,20240306000569,,세아제강,한사진,남,1967년 02월,이사보,강관영업담당,-,1967.0,58,50
01325979,20240306000569,,세아제강,김석일,남,1961년 04월,대표이사 전무,"전사 안전보건업무 총괄 및
포항공장장",36.34년,1961.0,64,60
01325979,20240306000569,,세아제강,이주성,남,1978년 10월,사장,"경영기획본부 및
SP사업본부 총괄",10.01년,1978.0,47,40
01325979,20240306000569,,세아제강,이승섭,남,1962년 08월,사외이사,사외이사,2.77년,1962.0,63,60
01325979,20240306000569,,세아제강,박신영,여,1958년 02월,사외이사,사외이사,1.78년,1958.0,67,60
01325979,20240306000569,,세아제강,임태섭,남,1963년 09월,감사 ,감사,5.78년,1963.0,62,60
01325979,20240306000569,,세아제강,홍만기,남,1962년 02월, 전무이사 ,영업본부장,-,1962.0,63,60
01325979,20240306000569,,세아제강,조영빈,남,1965년 01월,상무이사,경영기획본부장 겸 CFO,-,1965.0,60,60
01325979,20240306000569,,세아제강,변영길,남,1966년 11월,상무이사,SSV 법인장,-,1966.0,59,50
00111111,20240320001622,,대양금속,조상종,남,1950년 02월,"대표
이사",총괄,46개월,1950.0,75,70
00111111,20240320001622,,대양금속,박덕배,남,1960년 07월,상무,생산본부장,8개월,1960.0,65,60
00111111,20240320001622,,대양금속,정순규,남,1963년 12월,사장,"스텐레스
부문총괄",46개월,1963.0,62,60
00111111,20240320001622,,대양금속,문동주,남,1969년 12월,이사,사내이사,46개월,1969.0,56,50
00111111,20240320001622,,대양금속,이옥순,여,1949년 08월,이사,사내이사,33개월,1949.0,76,70
00111111,20240320001622,,대양금속,한정덕,남,1964년 03월,이사,사외이사,9개월,1964.0,61,60
00111111,20240320001622,,대양금속,김재수,남,1957년 02월,이사,사외이사,33개월,1957.0,68,60
00111111,20240320001622,,대양금속,조성대,남,1962년 09월,감사,감사,37개월,1962.0,63,60
00111111,20240320001622,,대양금속,장태덕,남,1959년 02월,전무,"경영지원
본부장",45개월,1959.0,66,60
00111111,20240320001622,,대양금속,이승주,남,1969년 07월,상무,영업본부장,60개월,1969.0,56,50
00359395,20240516002214,,헬릭스미스,윤부혁,남,1964년 09월,대표이사,이사회 의장/경영 총괄,9개월,1964.0,61,60
00359395,20240516002214,,헬릭스미스,김선영,남,1955년 11월,CSO,임상총괄,18년 9개월,1955.0,70,70
00359395,20240516002214,,헬릭스미스,유승신,여,1966년 04월,CTO,R&D총괄,15년 9개월,1966.0,59,50
00359395,20240516002214,,헬릭스미스,김병성,남,1970년 08월,총괄사장,경영 총괄,9개월,1970.0,55,50
00359395,20240516002214,,헬릭스미스,최동규,남,1959년 04월,사내이사,사내이사,2년 5개월,1959.0,66,60
00359395,20240516002214,,헬릭스미스,김훈식,남,1962년 01월,사내이사,사내이사,2년 5개월,1962.0,63,60
00359395,20240516002214,,헬릭스미스,박재석,남,1965년 08월,사내이사,사내이사,1년 9개월,1965.0,60,60
00359395,20240516002214,,헬릭스미스,김정만,남,1961년 01월,사외이사,사외이사,9개월,1961.0,64,60
00359395,20240516002214,,헬릭스미스,조승연,남,1985년 06월,사외이사,사외이사,9개월,1985.0,40,40
01068658,20240327000001,,선샤인푸드,이정민,남,1973년 01월,대표이사,경영관리,5개월,1973.0,52,50
01068658,20240327000001,,선샤인푸드,이규,남,1969년 09월,사내이사,경영관리,5개월,1969.0,56,50
01068658,20240327000001,,선샤인푸드,김모둠,남,1985년 01월,사외이사,경영자문,9개월,1985.0,40,40
01068658,20240327000001,,선샤인푸드,이영우,남,1957년 07월,감사,감사,2년9개월,1957.0,68,60
01405451,20240328001196,,알체라,황영규,남,1974년 10월,대표이사,대표이사,2016.07~현재,1974.0,51,50
01405451,20240328001196,,알체라,마철웅,남,1968년 03월,Head,영업,2022.05~현재,1968.0,57,50
01405451,20240328001196,,알체라,김지훈,남,1975년 04월,Head,영업,2022.11~현재,1975.0,50,50
01405451,20240328001196,,알체라,곽노준,남,1974년 07월,사외이사,사외이사,2020.11~현재,1974.0,51,50
01405451,20240328001196,,알체라,임석원,남,1977년 01월,사외이사,사외이사,2020.11~현재,1977.0,48,40
01405451,20240328001196,,알체라,이상철,남,1955년 12월,사외이사,사외이사,2024.03.28~현재,1955.0,70,70
01405451,20240328001196,,알체라,서동석,남,1970년 02월,감사,감사,2020.11~현재,1970.0,55,50
01405451,20240328001196,,알체라,김정배,남,1971년 10월,사내이사,경영지원,2016.07~현재,1971.0,54,50
01405451,20240328001196,,알체라,이강의,남,1977년 12월,EVP,본부장,2017.04~현재,1977.0,48,40
01405451,20240328001196,,알체라,이준모,남,1989년 06월,EVP,CFO,2023.06~현재,1989.0,36,30
01405451,20240328001196,,알체라,이현배,남,1974년 12월,EVP,CTO,2023.03~현재,1974.0,51,50
01405451,20240328001196,,알체라,조민국,남,1976년 06월,VP,연구,2021.05~현재,1976.0,49,40
01405451,20240328001196,,알체라,김용호,남,1978년 09월,Head,재무,2023.04~현재,1978.0,47,40
01405451,20240328001196,,알체라,안상목,남,1976년 11월,Head,인사,2023.02~현재,1976.0,49,40
01405451,20240328001196,,알체라,양진,여,1988년 03월,Head,마케팅,2022.08~현재,1988.0,37,30
00125974,20240821000569,,삼부토건,이일준,남,1962년 04월,회장,총괄,16개월,1962.0,63,60
00125974,20240821000569,,삼부토건,신규철,남,1973년 12월,전무,"경영지원본부
본부장",10개월,1973.0,52,50
00125974,20240821000569,,삼부토건,오일록,남,1965년 09월,상무,영업본부장,-,1965.0,60,60
00125974,20240821000569,,삼부토건,노성오,남,1966년 01월,상무,토목사업본부장,-,1966.0,59,50
00125974,20240821000569,,삼부토건,이승용,남,1967년 06월,상무,건축사업본부장,-,1967.0,58,50
00125974,20240821000569,,삼부토건,민승욱,남,1963년 10월,상무,현장소장,-,1963.0,62,60
00125974,20240821000569,,삼부토건,고선웅,남,1960년 07월,상무,"파키스탄법인장
/현장소장",-,1960.0,65,60
00125974,20240821000569,,삼부토건,양영섭,남,1966년 03월,상무,현장소장,-,1966.0,59,50
00125974,20240821000569,,삼부토건,권학원,남,1971년 01월,상무,계약관리팀장,-,1971.0,54,50
00125974,20240821000569,,삼부토건,김승환,남,1969년 09월,상무,공공입찰팀장,-,1969.0,56,50
00125974,20240821000569,,삼부토건,류재성,남,1968년 07월,상무,토목1팀장,-,1968.0,57,50
00125974,20240821000569,,삼부토건,정창래,남,1966년 02월,대표이사,대표이사,19개월,1966.0,59,50
00125974,20240821000569,,삼부토건,박건욱,남,1969년 02월,상무,현장소장,-,1969.0,56,50
00125974,20240821000569,,삼부토건,송충헌,남,1966년 11월,상무,감사팀장,-,1966.0,59,50
00125974,20240821000569,,삼부토건,신형우,남,1966년 11월,상무,건축영업1팀장,-,1966.0,59,50
00125974,20240821000569,,삼부토건,양두영,남,1967년 02월,상무,예산관리팀장,-,1967.0,58,50
00125974,20240821000569,,삼부토건,여규권,남,1968년 05월,상무,기술연구실장,-,1968.0,57,50
00125974,20240821000569,,삼부토건,유광진,남,1964년 06월,상무,현장소장,-,1964.0,61,60
00125974,20240821000569,,삼부토건,윤치호,남,1963년 01월,상무,현장소장,-,1963.0,62,60
00125974,20240821000569,,삼부토건,이경필,남,1968년 09월,상무,현장소장,-,1968.0,57,50
00125974,20240821000569,,삼부토건,이용석,남,1967년 05월,상무,"현장관리
책임자",-,1967.0,58,50
00125974,20240821000569,,삼부토건,임기수,남,1968년 04월,상무,현장소장,-,1968.0,57,50
00125974,20240821000569,,삼부토건,이응근,남,1950년 06월,대표이사,대표이사,74개월,1950.0,75,70
00125974,20240821000569,,삼부토건,정대묵,남,1963년 03월,상무,자금팀장,-,1963.0,62,60
00125974,20240821000569,,삼부토건,정웅권,남,1968년 07월,상무,상품개발팀장,-,1968.0,57,50
00125974,20240821000569,,삼부토건,조승기,남,1966년 07월,상무,기전팀장,-,1966.0,59,50
00125974,20240821000569,,삼부토건,채흥석,남,1966년 03월,상무,현장담당임원,-,1966.0,59,50
00125974,20240821000569,,삼부토건,최영택,남,1971년 01월,상무,감사팀 임원,-,1971.0,54,50
00125974,20240821000569,,삼부토건,홍정표,남,1966년 02월,상무,현장소장,-,1966.0,59,50
00125974,20240821000569,,삼부토건,홍진태,남,1966년 03월,상무,현장소장,-,1966.0,59,50
00125974,20240821000569,,삼부토건,황병용,남,1968년 05월,상무,현장소장,-,1968.0,57,50
00125974,20240821000569,,삼부토건,황진우,남,1967년 01월,상무,현장담당임원,-,1967.0,58,50
00125974,20240821000569,,삼부토건,손인식,남,1972년 11월,상무,건축영업2팀장,29개월,1972.0,53,50
00125974,20240821000569,,삼부토건,김세호,남,1960년 09월,사내이사,사내이사,137개월,1960.0,65,60
00125974,20240821000569,,삼부토건,정재규,남,1965년 02월,상무,현장소장,45개월,1965.0,60,60
00125974,20240821000569,,삼부토건,최봉진,남,1969년 02월,상무,개발사업팀장,9개월,1969.0,56,50
00125974,20240821000569,,삼부토건,신현보,남,1969년 01월,상무,영업담당임원,-,1969.0,56,50
00125974,20240821000569,,삼부토건,최성호,남,1964년 10월,상무,영업담당임원,-,1964.0,61,60
00125974,20240821000569,,삼부토건,최인찬,남,1965년 05월,상무,영업담당임원,-,1965.0,60,60
00125974,20240821000569,,삼부토건,김영빈,남,1966년 06월,상무,영업담당임원,-,1966.0,59,50
00125974,20240821000569,,삼부토건,손병재,남,1966년 03월,상무,관리담당임원,-,1966.0,59,50
00125974,20240821000569,,삼부토건,남상권,남,1967년 03월,상무,관리담당임원,-,1967.0,58,50
00125974,20240821000569,,삼부토건,김재영,남,1961년 03월,전무,기획실장,504개월,1961.0,64,60
00125974,20240821000569,,삼부토건,안희종,남,1967년 01월,상무,"안전보건실 
담당임원",392개월,1967.0,58,50
00125974,20240821000569,,삼부토건,채우석,남,1964년 08월,사외이사,사외이사,16개월,1964.0,61,60
00125974,20240821000569,,삼부토건,이종현,남,1957년 12월,사외이사,사외이사,16개월,1957.0,68,60
00125974,20240821000569,,삼부토건,최창규,남,1961년 11월,감사,감사,10개월,1961.0,64,60
00442631,20240321001263,,태양기계,박창엽,남,1953년 04월,대표이사,회사경영총괄,36년,1953.0,72,70
00442631,20240321001263,,태양기계,이찬구,남,1960년 08월,부사장,해외사업 총괄,10년,1960.0,65,60
00442631,20240321001263,,태양기계,권혁운,남,1970년 12월,전무,공장운영 담당,24년,1970.0,55,50
00442631,20240321001263,,태양기계,최용현,남,1953년 01월,감사,업무 및 회계감사,-,1953.0,72,70
00442631,20240321001263,,태양기계,이형하,남,1952년 08월,사외이사,경영활동감사,-,1952.0,73,70
00442631,20240321001263,,태양기계,이채용,남,1968년 11월,상무,재무담당,8년,1968.0,57,50
00442631,20240321001263,,태양기계,김증곤,남,1962년 05월,전무,전주공장담당,4년,1962.0,63,60
00442631,20240321001263,,태양기계,김교진,남,1975년 05월,상무,화성공장담당,17년,1975.0,50,50
00442631,20240321001263,,태양기계,박경희,여,1983년 05월,이사,기획 및해외영업,1년,1983.0,42,40
01228515,20240321000692,,앱트뉴로사이언스,유재훈,남,1977년 10월,사장,"대표이사
경영총괄","2022.12.21
~현재",1977.0,48,40
01228515,20240321000692,,앱트뉴로사이언스,윤정훈,남,1971년 09월,부사장,CFO,"2023.01.01
~현재",1971.0,54,50
01228515,20240321000692,,앱트뉴로사이언스,김형석,남,1957년 10월,상무,영업임원,"2023.12.13
~현재",1957.0,68,60
01228515,20240321000692,,앱트뉴로사이언스,민경천,남,1957년 10월,고문,연구소장,"2003.09.01
~현재",1957.0,68,60
01228515,20240321000692,,앱트뉴로사이언스,방영호,남,1971년 04월,상무,영업총괄,"2017.08.01
~현재",1971.0,54,50
01228515,20240321000692,,앱트뉴로사이언스,장윤석,남,1967년 10월,상무,공사총괄,"2014.09.11
~현재",1967.0,58,50
01228515,20240321000692,,앱트뉴로사이언스,이욱재,남,1970년 05월,이사,경영지원,"2022.12.21
~현재",1970.0,55,50
01228515,20240321000692,,앱트뉴로사이언스,변재경,남,1981년 09월,이사,투자총괄,"2022.12.21
~현재",1981.0,44,40
01228515,20240321000692,,앱트뉴로사이언스,김대진,남,1971년 01월,사장,"대표이사
리튬사업
총괄","2022.12.21
~현재",1971.0,54,50
01228515,20240321000692,,앱트뉴로사이언스,백상준,남,1970년 12월,이사,"해외리튬
사업총괄","2022.12.21
~현재",1970.0,55,50
01228515,20240321000692,,앱트뉴로사이언스,"Simon 
Litsyn",남,1957년 10월,이사,"해외리튬
사업지원","2023.04.18
~현재",1957.0,68,60
01228515,20240321000692,,앱트뉴로사이언스,이종환,남,1970년 04월,이사,경영지원,"2022.12.21
~현재",1970.0,55,50
01228515,20240321000692,,앱트뉴로사이언스,정찬우,남,1961년 03월,이사,리튬사업지원,"2022.12.21
~현재",1961.0,64,60
